ID,TYPE,X,Y,Z,ORDERPARAMETER,NORMALIZED X, NORMALIZED Y, NORMALIZED Z, NORMALIZED OP, CN
1291,2,0.956376,-65.016899,26.227900,25.774294,-0.979304,-0.727328,0.600001,0.749872,9
1263,2,0.051225,-67.733704,26.227900,17.182636,-0.999473,-0.757610,0.600001,0.499908,6
1116,2,4.579270,-67.733704,24.202900,34.365303,-0.898579,-0.757610,0.466668,0.999817,12
1145,2,7.296240,-68.639297,24.202900,34.365292,-0.838040,-0.767704,0.466668,0.999817,12
1147,2,6.390340,-66.828102,26.227900,34.365395,-0.858225,-0.747516,0.600001,0.999820,12
1148,2,8.201400,-65.922501,24.202900,34.365593,-0.817871,-0.737422,0.466668,0.999825,12
1321,2,5.484420,-65.016899,24.202900,34.365635,-0.878411,-0.727328,0.466668,0.999827,12
1146,2,9.107310,-67.733704,26.227900,34.365349,-0.797686,-0.757610,0.600001,0.999818,12
987,2,11.824300,-68.639297,26.227900,34.365311,-0.737146,-0.767704,0.600001,0.999817,12
1177,2,10.918400,-66.828102,24.202900,34.365372,-0.757332,-0.747516,0.466668,0.999819,12
1178,2,12.729400,-65.922501,26.227900,34.365490,-0.716979,-0.737422,0.600001,0.999822,12
1179,2,10.012500,-65.016899,26.227900,34.365582,-0.777517,-0.727328,0.600001,0.999825,12
988,2,13.635400,-67.733704,24.202900,34.365192,-0.696792,-0.757610,0.466668,0.999814,12
1017,2,16.352301,-68.639297,24.202900,34.365356,-0.636254,-0.767704,0.466668,0.999819,12
1019,2,15.446400,-66.828102,26.227900,34.365425,-0.656439,-0.747516,0.600001,0.999821,12
1020,2,17.257500,-65.922501,24.202900,34.365524,-0.616084,-0.737422,0.466668,0.999823,12
1209,2,14.540500,-65.016899,24.202900,34.365711,-0.676624,-0.727328,0.466668,0.999829,12
1018,2,18.163401,-67.733704,26.227900,34.365410,-0.595899,-0.757610,0.600001,0.999820,12
852,2,20.880400,-68.639297,26.227900,34.365189,-0.535360,-0.767704,0.600001,0.999814,12
1049,2,19.974501,-66.828102,24.202900,34.365356,-0.555545,-0.747516,0.466668,0.999819,12
1050,2,21.785500,-65.922501,26.227900,34.365520,-0.515192,-0.737422,0.600001,0.999823,12
1051,2,19.068501,-65.016899,26.227900,34.365585,-0.575732,-0.727328,0.600001,0.999825,12
4,2,3.672540,-61.394402,24.202900,34.365311,-0.918783,-0.686951,0.466668,0.999817,12
37,2,0.955544,-60.488800,24.202900,25.774015,-0.979323,-0.676857,0.466668,0.749864,9
41,2,1.861490,-62.299999,26.227900,31.501461,-0.959136,-0.697045,0.600001,0.916497,11
1292,2,2.767430,-64.111198,24.202900,34.365631,-0.938950,-0.717233,0.466668,0.999827,12
45,2,0.050444,-63.205601,24.202900,17.182756,-0.999490,-0.707139,0.466668,0.499912,6
3,2,5.483590,-60.488800,26.227900,34.365307,-0.878429,-0.676857,0.600001,0.999817,12
1322,2,7.295480,-64.111198,26.227900,34.365650,-0.838057,-0.717233,0.600001,0.999827,12
1323,2,4.578490,-63.205601,26.227900,34.365543,-0.898597,-0.707139,0.600001,0.999824,12
1324,2,6.389540,-62.299999,24.202900,34.365395,-0.858243,-0.697045,0.466668,0.999820,12
1355,2,8.200580,-61.394402,26.227900,34.365276,-0.817890,-0.686951,0.600001,0.999816,12
1353,2,9.106530,-63.205601,24.202900,34.365540,-0.797703,-0.707139,0.466668,0.999824,12
242,2,12.728600,-61.394402,24.202900,34.365322,-0.716997,-0.686951,0.466668,0.999818,12
1180,2,11.823500,-64.111198,24.202900,34.365547,-0.737164,-0.717233,0.466668,0.999824,12
1354,2,10.917600,-62.299999,26.227900,34.365395,-0.757349,-0.697045,0.600001,0.999820,12
1356,2,10.011600,-60.488800,24.202900,34.365334,-0.777537,-0.676857,0.466668,0.999818,12
1211,2,13.634600,-63.205601,26.227900,34.365574,-0.696810,-0.707139,0.600001,0.999825,12
239,2,14.539700,-60.488800,26.227900,34.365295,-0.676642,-0.676857,0.600001,0.999817,12
1210,2,16.351601,-64.111198,26.227900,34.365578,-0.636270,-0.717233,0.600001,0.999825,12
1212,2,15.445600,-62.299999,24.202900,34.365417,-0.656457,-0.697045,0.466668,0.999820,12
1243,2,17.256701,-61.394402,26.227900,34.365322,-0.616102,-0.686951,0.600001,0.999818,12
1241,2,18.162600,-63.205601,24.202900,34.365479,-0.595917,-0.707139,0.466668,0.999822,12
1052,2,20.879601,-64.111198,24.202900,34.365704,-0.535377,-0.717233,0.466668,0.999829,12
1242,2,19.973700,-62.299999,26.227900,34.365448,-0.555562,-0.697045,0.600001,0.999821,12
1244,2,19.067699,-60.488800,24.202900,34.365326,-0.575750,-0.676857,0.466668,0.999818,12
1255,2,21.784700,-61.394402,24.202900,34.365326,-0.515210,-0.686951,0.466668,0.999818,12
235,2,0.961181,-87.668503,32.302898,14.326048,-0.979197,-0.979804,1.000000,0.416799,5
257,2,3.689210,-88.524803,32.302898,17.124201,-0.918411,-0.989349,1.000000,0.498208,6
255,2,1.846800,-89.480400,30.277901,14.391333,-0.959464,-1.000000,0.866667,0.418698,5
256,2,0.961181,-87.668503,28.252899,22.921207,-0.979197,-0.979804,0.733334,0.666865,8
285,2,3.689210,-88.524803,28.252899,25.708405,-0.918411,-0.989349,0.733334,0.747955,9
287,2,2.766510,-86.755402,30.277901,34.356861,-0.938971,-0.969627,0.866667,0.999571,12
82,2,6.374840,-89.480400,32.302898,11.484255,-0.858571,-1.000000,1.000000,0.334121,4
289,2,7.294550,-86.755402,32.302898,22.916790,-0.838078,-0.969627,1.000000,0.666736,8
96,2,6.374840,-89.480400,28.252899,17.241917,-0.858571,-1.000000,0.733334,0.501633,6
127,2,8.217260,-88.524803,30.277901,25.708464,-0.817518,-0.989349,0.866667,0.747957,9
286,2,5.489220,-87.668503,30.277901,31.475880,-0.878304,-0.979804,0.866667,0.915753,11
317,2,7.294550,-86.755402,28.252899,34.356903,-0.838078,-0.969627,0.733334,0.999573,12
100,2,10.017300,-87.668503,32.302898,20.039246,-0.777410,-0.979804,1.000000,0.583018,7
129,2,12.745300,-88.524803,32.302898,17.124132,-0.716625,-0.989349,1.000000,0.498206,6
126,2,10.902900,-89.480400,30.277901,17.241890,-0.757677,-1.000000,0.866667,0.501632,6
128,2,10.017300,-87.668503,28.252899,31.475885,-0.777410,-0.979804,0.733334,0.915753,11
157,2,12.745300,-88.524803,28.252899,25.708315,-0.716625,-0.989349,0.733334,0.747952,9
159,2,11.822600,-86.755402,30.277901,34.356827,-0.737184,-0.969627,0.866667,0.999570,12
10,2,15.430900,-89.480400,32.302898,11.484203,-0.656785,-1.000000,1.000000,0.334119,4
161,2,16.350599,-86.755402,32.302898,22.916775,-0.636292,-0.969627,1.000000,0.666736,8
24,2,15.430900,-89.480400,28.252899,17.241854,-0.656785,-1.000000,0.733334,0.501631,6
55,2,17.273300,-88.524803,30.277901,25.708534,-0.615732,-0.989349,0.866667,0.747959,9
158,2,14.545300,-87.668503,30.277901,31.475771,-0.676517,-0.979804,0.866667,0.915750,11
189,2,16.350599,-86.755402,28.252899,34.356850,-0.636292,-0.969627,0.733334,0.999571,12
28,2,19.073400,-87.668503,32.302898,20.039347,-0.575623,-0.979804,1.000000,0.583021,7
57,2,21.801399,-88.524803,32.302898,17.124130,-0.514838,-0.989349,1.000000,0.498206,6
54,2,19.959000,-89.480400,30.277901,17.241945,-0.555890,-1.000000,0.866667,0.501634,6
56,2,19.073400,-87.668503,28.252899,31.476032,-0.575623,-0.979804,0.733334,0.915757,11
78,2,21.801399,-88.524803,28.252899,25.708313,-0.514838,-0.989349,0.733334,0.747952,9
79,2,20.878700,-86.755402,30.277901,34.356869,-0.535397,-0.969627,0.866667,0.999572,12
449,2,1.864350,-84.942596,32.302898,20.053745,-0.959073,-0.949421,1.000000,0.583439,7
452,2,2.769730,-82.223801,32.302898,22.912201,-0.938899,-0.919117,1.000000,0.666603,8
477,2,1.864350,-84.942596,28.252899,31.506460,-0.959073,-0.949421,0.733334,0.916642,11
478,2,3.674950,-84.035202,30.277901,34.366985,-0.918729,-0.939307,0.866667,0.999866,12
479,2,0.959058,-83.128197,30.277901,25.768604,-0.979244,-0.929198,0.866667,0.749706,9
480,2,2.769730,-82.223801,28.252899,34.366962,-0.938899,-0.919117,0.733334,0.999865,12
1256,2,21.784700,-61.394402,28.252899,34.365330,-0.515210,-0.686951,0.733334,0.999818,12
260,2,4.584010,-85.839798,32.302898,22.878765,-0.898474,-0.959422,1.000000,0.665630,8
292,2,8.203000,-84.035202,32.302898,22.913675,-0.817836,-0.939307,1.000000,0.666646,8
481,2,5.487100,-83.128197,32.302898,22.905180,-0.878351,-0.929198,1.000000,0.666399,8
288,2,4.584010,-85.839798,28.252899,34.344498,-0.898474,-0.959422,0.733334,0.999212,12
319,2,6.392390,-84.942596,30.277901,34.371387,-0.858180,-0.949421,0.866667,0.999994,12
320,2,8.203000,-84.035202,28.252899,34.366909,-0.817836,-0.939307,0.733334,0.999864,12
509,2,5.487100,-83.128197,28.252899,34.362156,-0.878351,-0.929198,0.733334,0.999725,12
510,2,7.297770,-82.223801,30.277901,34.366913,-0.838006,-0.919117,0.866667,0.999864,12
321,2,10.920400,-84.942596,32.302898,22.918653,-0.757287,-0.949421,1.000000,0.666791,8
324,2,11.825800,-82.223801,32.302898,22.912224,-0.737113,-0.919117,1.000000,0.666604,8
318,2,9.112050,-85.839798,30.277901,34.344463,-0.797580,-0.959422,0.866667,0.999211,12
349,2,10.920400,-84.942596,28.252899,34.371357,-0.757287,-0.949421,0.733334,0.999993,12
350,2,12.731000,-84.035202,30.277901,34.367107,-0.716943,-0.939307,0.866667,0.999869,12
351,2,10.015100,-83.128197,30.277901,34.362076,-0.777459,-0.929198,0.866667,0.999723,12
352,2,11.825800,-82.223801,28.252899,34.366966,-0.737113,-0.919117,0.733334,0.999865,12
132,2,13.640100,-85.839798,32.302898,22.878790,-0.696687,-0.959422,1.000000,0.665631,8
164,2,17.259100,-84.035202,32.302898,22.913660,-0.616049,-0.939307,1.000000,0.666645,8
353,2,14.543200,-83.128197,32.302898,22.905270,-0.676564,-0.929198,1.000000,0.666401,8
160,2,13.640100,-85.839798,28.252899,34.344543,-0.696687,-0.959422,0.733334,0.999213,12
191,2,15.448500,-84.942596,30.277901,34.371387,-0.656392,-0.949421,0.866667,0.999994,12
192,2,17.259100,-84.035202,28.252899,34.366863,-0.616049,-0.939307,0.733334,0.999862,12
381,2,14.543200,-83.128197,28.252899,34.362320,-0.676564,-0.929198,0.733334,0.999730,12
382,2,16.353901,-82.223801,30.277901,34.366997,-0.636218,-0.919117,0.866667,0.999866,12
193,2,19.976500,-84.942596,32.302898,22.918684,-0.555500,-0.949421,1.000000,0.666791,8
196,2,20.881901,-82.223801,32.302898,22.912193,-0.535326,-0.919117,1.000000,0.666603,8
190,2,18.168100,-85.839798,30.277901,34.344540,-0.595795,-0.959422,0.866667,0.999213,12
221,2,19.976500,-84.942596,28.252899,34.371422,-0.555500,-0.949421,0.733334,0.999995,12
222,2,21.787100,-84.035202,30.277901,34.367111,-0.515157,-0.939307,0.866667,0.999870,12
223,2,19.071199,-83.128197,30.277901,34.362061,-0.575672,-0.929198,0.866667,0.999723,12
224,2,20.881901,-82.223801,28.252899,34.366940,-0.535326,-0.919117,0.733334,0.999865,12
651,2,0.958252,-78.600998,32.302898,17.182716,-0.979262,-0.878737,1.000000,0.499910,6
673,2,3.675160,-79.506699,32.302898,22.910593,-0.918725,-0.888832,1.000000,0.666556,8
671,2,1.864100,-80.412102,30.277901,31.501055,-0.959078,-0.898924,0.866667,0.916485,11
672,2,0.958252,-78.600998,28.252899,25.774078,-0.979262,-0.878737,0.733334,0.749866,9
701,2,3.675160,-79.506699,28.252899,34.365673,-0.918725,-0.888832,0.733334,0.999828,12
703,2,2.769400,-77.695396,30.277901,34.365303,-0.938907,-0.868644,0.866667,0.999817,12
670,2,0.052812,-81.317902,28.252899,17.182356,-0.999437,-0.909020,0.733334,0.499900,6
649,2,0.052812,-81.317902,32.302898,11.455060,-0.999437,-0.909020,1.000000,0.333271,4
484,2,6.392150,-80.412102,32.302898,22.909527,-0.858185,-0.898924,1.000000,0.666525,8
705,2,7.297440,-77.695396,32.302898,22.910097,-0.838013,-0.868644,1.000000,0.666542,8
511,2,4.580860,-81.317902,30.277901,34.365707,-0.898544,-0.909020,0.866667,0.999829,12
512,2,6.392150,-80.412102,28.252899,34.364929,-0.858185,-0.898924,0.733334,0.999806,12
543,2,8.203210,-79.506699,30.277901,34.365623,-0.817831,-0.888832,0.866667,0.999826,12
702,2,5.486290,-78.600998,30.277901,34.365448,-0.878369,-0.878737,0.866667,0.999821,12
733,2,7.297440,-77.695396,28.252899,34.365288,-0.838013,-0.868644,0.733334,0.999817,12
513,2,9.108900,-81.317902,32.302898,22.910746,-0.797651,-0.909020,1.000000,0.666560,8
516,2,10.014300,-78.600998,32.302898,22.910398,-0.777477,-0.878737,1.000000,0.666550,8
545,2,12.731300,-79.506699,32.302898,22.910589,-0.716937,-0.888832,1.000000,0.666556,8
541,2,9.108900,-81.317902,28.252899,34.365665,-0.797651,-0.909020,0.733334,0.999828,12
542,2,10.920200,-80.412102,30.277901,34.364971,-0.757291,-0.898924,0.866667,0.999807,12
544,2,10.014300,-78.600998,28.252899,34.365532,-0.777477,-0.878737,0.733334,0.999824,12
573,2,12.731300,-79.506699,28.252899,34.365654,-0.716937,-0.888832,0.733334,0.999827,12
575,2,11.825500,-77.695396,30.277901,34.365395,-0.737120,-0.868644,0.866667,0.999820,12
356,2,15.448200,-80.412102,32.302898,22.909515,-0.656399,-0.898924,1.000000,0.666525,8
577,2,16.353500,-77.695396,32.302898,22.910076,-0.636227,-0.868644,1.000000,0.666541,8
383,2,13.636900,-81.317902,30.277901,34.365707,-0.696758,-0.909020,0.866667,0.999829,12
384,2,15.448200,-80.412102,28.252899,34.364956,-0.656399,-0.898924,0.733334,0.999807,12
415,2,17.259300,-79.506699,30.277901,34.365681,-0.616044,-0.888832,0.866667,0.999828,12
574,2,14.542400,-78.600998,30.277901,34.365322,-0.676582,-0.878737,0.866667,0.999818,12
605,2,16.353500,-77.695396,28.252899,34.365227,-0.636227,-0.868644,0.733334,0.999815,12
385,2,18.165001,-81.317902,32.302898,22.910774,-0.595864,-0.909020,1.000000,0.666561,8
388,2,19.070400,-78.600998,32.302898,22.910364,-0.575690,-0.878737,1.000000,0.666549,8
417,2,21.787300,-79.506699,32.302898,22.910587,-0.515152,-0.888832,1.000000,0.666556,8
413,2,18.165001,-81.317902,28.252899,34.365673,-0.595864,-0.909020,0.733334,0.999828,12
414,2,19.976299,-80.412102,30.277901,34.364853,-0.555505,-0.898924,0.866667,0.999804,12
416,2,19.070400,-78.600998,28.252899,34.365517,-0.575690,-0.878737,0.733334,0.999823,12
438,2,21.787300,-79.506699,28.252899,34.365654,-0.515152,-0.888832,0.733334,0.999827,12
439,2,20.881599,-77.695396,30.277901,34.365379,-0.535333,-0.868644,0.866667,0.999819,12
865,2,1.863580,-75.884201,32.302898,20.046316,-0.959090,-0.848456,1.000000,0.583223,7
868,2,2.768850,-73.167397,32.302898,22.910416,-0.938919,-0.818174,1.000000,0.666551,8
896,2,2.768850,-73.167397,28.252899,34.365631,-0.938919,-0.818174,0.733334,0.999827,12
895,2,0.957753,-74.072998,30.277901,25.774204,-0.979273,-0.828268,0.866667,0.749869,9
894,2,3.674690,-74.978600,30.277901,34.365406,-0.918735,-0.838362,0.866667,0.999820,12
893,2,1.863580,-75.884201,28.252899,31.501442,-0.959090,-0.848456,0.733334,0.916496,11
864,2,0.052465,-76.789803,30.277901,17.182636,-0.999445,-0.858550,0.866667,0.499908,6
676,2,4.580510,-76.789803,32.302898,22.910284,-0.898552,-0.858550,1.000000,0.666547,8
708,2,8.202740,-74.978600,32.302898,22.910286,-0.817842,-0.838362,1.000000,0.666547,8
897,2,5.485800,-74.072998,32.302898,22.910358,-0.878380,-0.828268,1.000000,0.666549,8
926,2,7.296900,-73.167397,30.277901,34.365574,-0.838025,-0.818174,0.866667,0.999825,12
925,2,5.485800,-74.072998,28.252899,34.365540,-0.878380,-0.828268,0.733334,0.999824,12
736,2,8.202740,-74.978600,28.252899,34.365387,-0.817842,-0.838362,0.733334,0.999819,12
735,2,6.391620,-75.884201,30.277901,34.365322,-0.858197,-0.848456,0.866667,0.999818,12
704,2,4.580510,-76.789803,28.252899,34.365387,-0.898552,-0.858550,0.733334,0.999819,12
737,2,10.919700,-75.884201,32.302898,22.910231,-0.757303,-0.848456,1.000000,0.666546,8
740,2,11.824900,-73.167397,32.302898,22.910431,-0.737133,-0.818174,1.000000,0.666551,8
768,2,11.824900,-73.167397,28.252899,34.365646,-0.737133,-0.818174,0.733334,0.999827,12
767,2,10.013800,-74.072998,30.277901,34.365517,-0.777488,-0.828268,0.866667,0.999823,12
766,2,12.730800,-74.978600,30.277901,34.365421,-0.716948,-0.838362,0.866667,0.999820,12
765,2,10.919700,-75.884201,28.252899,34.365387,-0.757303,-0.848456,0.733334,0.999819,12
734,2,9.108550,-76.789803,30.277901,34.365406,-0.797658,-0.858550,0.866667,0.999820,12
548,2,13.636600,-76.789803,32.302898,22.910204,-0.696765,-0.858550,1.000000,0.666545,8
580,2,17.258801,-74.978600,32.302898,22.910299,-0.616055,-0.838362,1.000000,0.666547,8
769,2,14.541900,-74.072998,32.302898,22.910366,-0.676593,-0.828268,1.000000,0.666549,8
798,2,16.353001,-73.167397,30.277901,34.365635,-0.636238,-0.818174,0.866667,0.999827,12
797,2,14.541900,-74.072998,28.252899,34.365555,-0.676593,-0.828268,0.733334,0.999824,12
608,2,17.258801,-74.978600,28.252899,34.365398,-0.616055,-0.838362,0.733334,0.999820,12
607,2,15.447700,-75.884201,30.277901,34.365200,-0.656410,-0.848456,0.866667,0.999814,12
576,2,13.636600,-76.789803,28.252899,34.365292,-0.696765,-0.858550,0.733334,0.999817,12
609,2,19.975800,-75.884201,32.302898,22.910301,-0.555516,-0.848456,1.000000,0.666548,8
612,2,20.881001,-73.167397,32.302898,22.910419,-0.535346,-0.818174,1.000000,0.666551,8
640,2,20.881001,-73.167397,28.252899,34.365639,-0.535346,-0.818174,0.733334,0.999827,12
639,2,19.069901,-74.072998,30.277901,34.365578,-0.575701,-0.828268,0.866667,0.999825,12
638,2,21.786900,-74.978600,30.277901,34.365417,-0.515161,-0.838362,0.866667,0.999820,12
637,2,19.975800,-75.884201,28.252899,34.365486,-0.555516,-0.848456,0.733334,0.999822,12
606,2,18.164600,-76.789803,30.277901,34.365509,-0.595873,-0.858550,0.866667,0.999823,12
1067,2,0.957119,-69.544899,32.302898,17.182581,-0.979288,-0.777797,1.000000,0.499906,6
1089,2,3.674080,-70.450500,32.302898,22.910290,-0.918749,-0.787891,1.000000,0.666547,8
1117,2,3.674080,-70.450500,28.252899,34.365414,-0.918749,-0.787891,0.733334,0.999820,12
1088,2,0.957119,-69.544899,28.252899,25.774004,-0.979288,-0.777797,0.733334,0.749864,9
1087,2,1.862990,-71.356102,30.277901,31.501623,-0.959103,-0.797985,0.866667,0.916502,11
1086,2,0.051905,-72.261703,28.252899,17.182781,-0.999457,-0.808079,0.733334,0.499912,6
1065,2,0.051905,-72.261703,32.302898,11.455170,-0.999457,-0.808079,1.000000,0.333274,4
900,2,6.391040,-71.356102,32.302898,22.910347,-0.858210,-0.797985,1.000000,0.666549,8
1118,2,5.485160,-69.544899,30.277901,34.365303,-0.878394,-0.777797,0.866667,0.999817,12
959,2,8.202120,-70.450500,30.277901,34.365414,-0.817855,-0.787891,0.866667,0.999820,12
928,2,6.391040,-71.356102,28.252899,34.365528,-0.858210,-0.797985,0.733334,0.999824,12
927,2,4.579950,-72.261703,30.277901,34.365627,-0.898564,-0.808079,0.866667,0.999826,12
989,2,12.730200,-70.450500,28.252899,34.365299,-0.716961,-0.787891,0.733334,0.999817,12
929,2,9.107990,-72.261703,32.302898,22.910366,-0.797671,-0.808079,1.000000,0.666549,8
932,2,10.013200,-69.544899,32.302898,22.910252,-0.777501,-0.777797,1.000000,0.666546,8
961,2,12.730200,-70.450500,32.302898,22.910236,-0.716961,-0.787891,1.000000,0.666546,8
960,2,10.013200,-69.544899,28.252899,34.365391,-0.777501,-0.777797,0.733334,0.999820,12
958,2,10.919100,-71.356102,30.277901,34.365536,-0.757316,-0.797985,0.866667,0.999824,12
957,2,9.107990,-72.261703,28.252899,34.365574,-0.797671,-0.808079,0.733334,0.999825,12
990,2,14.541200,-69.544899,30.277901,34.365166,-0.676609,-0.777797,0.866667,0.999813,12
831,2,17.258200,-70.450500,30.277901,34.365551,-0.616069,-0.787891,0.866667,0.999824,12
800,2,15.447100,-71.356102,28.252899,34.365582,-0.656424,-0.797985,0.733334,0.999825,12
772,2,15.447100,-71.356102,32.302898,22.910366,-0.656424,-0.797985,1.000000,0.666549,8
799,2,13.636000,-72.261703,30.277901,34.365601,-0.696778,-0.808079,0.866667,0.999826,12
829,2,18.164101,-72.261703,28.252899,34.365639,-0.595884,-0.808079,0.733334,0.999827,12
801,2,18.164101,-72.261703,32.302898,22.910423,-0.595884,-0.808079,1.000000,0.666551,8
804,2,19.069300,-69.544899,32.302898,22.910303,-0.575714,-0.777797,1.000000,0.666548,8
833,2,21.786301,-70.450500,32.302898,22.910206,-0.515174,-0.787891,1.000000,0.666545,8
854,2,21.786301,-70.450500,28.252899,34.365269,-0.515174,-0.787891,0.733334,0.999816,12
832,2,19.069300,-69.544899,28.252899,34.365459,-0.575714,-0.777797,0.733334,0.999822,12
830,2,19.975201,-71.356102,30.277901,34.365547,-0.555529,-0.797985,0.866667,0.999824,12
1293,2,1.862290,-66.828102,28.252899,31.501490,-0.959119,-0.747516,0.733334,0.916498,11
1294,2,3.673360,-65.922501,30.277901,34.365543,-0.918765,-0.737422,0.866667,0.999824,12
1265,2,1.862290,-66.828102,32.302898,20.046368,-0.959119,-0.747516,1.000000,0.583225,7
1119,2,2.768200,-68.639297,30.277901,34.365303,-0.938933,-0.767704,0.866667,0.999817,12
1295,2,0.956376,-65.016899,30.277901,25.774290,-0.979304,-0.727328,0.866667,0.749872,9
1264,2,0.051225,-67.733704,30.277901,17.182634,-0.999473,-0.757610,0.866667,0.499908,6
1092,2,4.579270,-67.733704,32.302898,22.910192,-0.898579,-0.757610,1.000000,0.666544,8
1121,2,7.296240,-68.639297,32.302898,22.910181,-0.838040,-0.767704,1.000000,0.666544,8
1124,2,8.201400,-65.922501,32.302898,22.910391,-0.817871,-0.737422,1.000000,0.666550,8
1297,2,5.484420,-65.016899,32.302898,22.910423,-0.878411,-0.727328,1.000000,0.666551,8
1120,2,4.579270,-67.733704,28.252899,34.365307,-0.898579,-0.757610,0.733334,0.999817,12
1325,2,5.484420,-65.016899,28.252899,34.365639,-0.878411,-0.727328,0.733334,0.999827,12
1152,2,8.201400,-65.922501,28.252899,34.365601,-0.817871,-0.737422,0.733334,0.999826,12
1151,2,6.390340,-66.828102,30.277901,34.365395,-0.858225,-0.747516,0.866667,0.999820,12
1149,2,7.296240,-68.639297,28.252899,34.365295,-0.838040,-0.767704,0.733334,0.999817,12
1153,2,10.918400,-66.828102,32.302898,22.910295,-0.757332,-0.747516,1.000000,0.666547,8
1183,2,10.012500,-65.016899,30.277901,34.365578,-0.777517,-0.727328,0.866667,0.999825,12
1182,2,12.729400,-65.922501,30.277901,34.365486,-0.716979,-0.737422,0.866667,0.999822,12
1181,2,10.918400,-66.828102,28.252899,34.365379,-0.757332,-0.747516,0.733334,0.999819,12
991,2,11.824300,-68.639297,30.277901,34.365311,-0.737146,-0.767704,0.866667,0.999817,12
1150,2,9.107310,-67.733704,30.277901,34.365349,-0.797686,-0.757610,0.866667,0.999818,12
964,2,13.635400,-67.733704,32.302898,22.910110,-0.696792,-0.757610,1.000000,0.666542,8
993,2,16.352301,-68.639297,32.302898,22.910202,-0.636254,-0.767704,1.000000,0.666545,8
996,2,17.257500,-65.922501,32.302898,22.910366,-0.616084,-0.737422,1.000000,0.666549,8
1185,2,14.540500,-65.016899,32.302898,22.910465,-0.676624,-0.727328,1.000000,0.666552,8
1213,2,14.540500,-65.016899,28.252899,34.365719,-0.676624,-0.727328,0.733334,0.999829,12
1024,2,17.257500,-65.922501,28.252899,34.365524,-0.616084,-0.737422,0.733334,0.999823,12
1023,2,15.446400,-66.828102,30.277901,34.365421,-0.656439,-0.747516,0.866667,0.999820,12
1021,2,16.352301,-68.639297,28.252899,34.365356,-0.636254,-0.767704,0.733334,0.999819,12
992,2,13.635400,-67.733704,28.252899,34.365200,-0.696792,-0.757610,0.733334,0.999814,12
1025,2,19.974501,-66.828102,32.302898,22.910238,-0.555545,-0.747516,1.000000,0.666546,8
1055,2,19.068501,-65.016899,30.277901,34.365582,-0.575732,-0.727328,0.866667,0.999825,12
1054,2,21.785500,-65.922501,30.277901,34.365517,-0.515192,-0.737422,0.866667,0.999823,12
1053,2,19.974501,-66.828102,28.252899,34.365360,-0.555545,-0.747516,0.733334,0.999819,12
855,2,20.880400,-68.639297,30.277901,34.365192,-0.535360,-0.767704,0.866667,0.999814,12
1022,2,18.163401,-67.733704,30.277901,34.365414,-0.595899,-0.757610,0.866667,0.999820,12
23,2,3.672540,-61.394402,32.302898,22.910196,-0.918783,-0.686951,1.000000,0.666544,8
117,2,0.955544,-60.488800,32.302898,17.182571,-0.979323,-0.676857,1.000000,0.499906,6
1268,2,2.767430,-64.111198,32.302898,22.910419,-0.938950,-0.717233,1.000000,0.666551,8
1296,2,2.767430,-64.111198,28.252899,34.365635,-0.938950,-0.717233,0.733334,0.999827,12
29,2,1.861490,-62.299999,30.277901,31.501459,-0.959136,-0.697045,0.866667,0.916497,11
25,2,0.955544,-60.488800,28.252899,25.774019,-0.979323,-0.676857,0.733334,0.749864,9
2,2,3.672540,-61.394402,28.252899,34.365322,-0.918783,-0.686951,0.733334,0.999818,12
33,2,0.050444,-63.205601,28.252899,17.182760,-0.999490,-0.707139,0.733334,0.499912,6
125,2,0.050444,-63.205601,32.302898,11.455144,-0.999490,-0.707139,1.000000,0.333274,4
1300,2,6.389540,-62.299999,32.302898,22.910282,-0.858243,-0.697045,1.000000,0.666547,8
1359,2,8.200580,-61.394402,30.277901,34.365280,-0.817890,-0.686951,0.866667,0.999816,12
1328,2,6.389540,-62.299999,28.252899,34.365395,-0.858243,-0.697045,0.733334,0.999820,12
1327,2,4.578490,-63.205601,30.277901,34.365540,-0.898597,-0.707139,0.866667,0.999824,12
1326,2,7.295480,-64.111198,30.277901,34.365650,-0.838057,-0.717233,0.866667,0.999827,12
1,2,5.483590,-60.488800,30.277901,34.365307,-0.878429,-0.676857,0.866667,0.999817,12
1329,2,9.106530,-63.205601,32.302898,22.910343,-0.797703,-0.707139,1.000000,0.666549,8
1156,2,11.823500,-64.111198,32.302898,22.910366,-0.737164,-0.717233,1.000000,0.666549,8
1332,2,10.011600,-60.488800,32.302898,22.910192,-0.777537,-0.676857,1.000000,0.666544,8
1361,2,12.728600,-61.394402,32.302898,22.910204,-0.716997,-0.686951,1.000000,0.666545,8
1360,2,10.011600,-60.488800,28.252899,34.365337,-0.777537,-0.676857,0.733334,0.999818,12
1358,2,10.917600,-62.299999,30.277901,34.365395,-0.757349,-0.697045,0.866667,0.999820,12
1184,2,11.823500,-64.111198,28.252899,34.365551,-0.737164,-0.717233,0.733334,0.999824,12
236,2,12.728600,-61.394402,28.252899,34.365326,-0.716997,-0.686951,0.733334,0.999818,12
1357,2,9.106530,-63.205601,28.252899,34.365547,-0.797703,-0.707139,0.733334,0.999824,12
1247,2,17.256701,-61.394402,30.277901,34.365318,-0.616102,-0.686951,0.866667,0.999817,12
1216,2,15.445600,-62.299999,28.252899,34.365421,-0.656457,-0.697045,0.733334,0.999820,12
